"","Word","Year","WordStart","vowel","coda_cons","foot","pre","pre_amb","br","br_amb","cr","unrel","unrel_amb","aff","aff_amb","sp","sp_amb","sp_full","sp_partial","sp_fp","release"
"1257","mutual","2018",258.8115413,"u","tʃ","medial",0,0,0,0,0,0,0,0,0,1,1,0,1,0,"spirantised"
"1258","nation","2001",95.0888408,"ei","ʃ","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"1259","national","1995",4.837665993,"æ","ʃ","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1260","nationalism","1983",168.82,"æ","ʃ","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1261","nations","1952",112.9972409,"ei","ʃ","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1262","nations","1952",248.6536932,"ei","ʃ","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1263","nations","1957",277.5733488,"ei","ʃ","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1264","nations","1957",324.0137856,"ei","ʃ","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1265","nations","1964",105.7939032,"ei","ʃ","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1266","nations","1970",13.72905688,"ei","ʃ","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1267","nations","1970",166.9824329,"ei","ʃ","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1268","nations","1972",36.37,"ei","ʃ","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1269","nations","1972",263.09,"ei","ʃ","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1270","nations","1983",147.8978991,"ei","ʃ","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1271","nations","1983",180.96,"ei","ʃ","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1272","nations","1988",188.5497735,"ei","ʃ","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"1273","native","1964",18.61688917,"ei","t","medial",0,0,1,1,0,0,0,0,0,1,1,0,1,0,"spirantised"
"1274","natural","1961",210.1328896,"æ","tʃ","medial",0,1,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1275","natural","2001",46.0853768,"æ","tʃ","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"1276","natural","2005",17.74154736,"æ","tʃ","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"1277","natural","2005",118.4246294,"æ","tʃ","medial",0,0,0,1,1,0,0,0,0,0,0,0,0,0,"normal release"
"1278","naturally","1972",34.88709718,"æ","tʃ","medial",0,1,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1279","newspapers","1957",53.50948488,"ei","p","medial",0,0,1,1,0,0,0,0,0,0,1,0,0,0,"normal release"
"1280","next","1952",284.9565848,"ɛ","k","final",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"normal release"
"1281","next","1972",199.9333644,"ɛ","k","final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"1282","next","1994",256.0506457,"ɛ","k","final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"1283","next","2010",41.49406391,"ɛ","k","final",0,0,1,1,0,0,0,0,0,1,1,0,1,0,"spirantised"
"1284","night","1961",42.85056131,"ai","t","final",0,0,1,1,0,0,0,0,0,1,1,0,1,0,"spirantised"
"1285","night","1994",146.3114923,"ai","t","final",0,0,1,1,0,0,0,0,0,1,1,0,1,0,"spirantised"
"1286","north","1970",59.65180859,"ɔ","θ","final",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1287","north","1970",106.8365071,"ɔ","θ","final",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1288","notable","1988",4.99,"ou","t","medial",0,0,1,1,0,0,0,0,0,1,1,0,1,0,"spirantised"
"1289","nothing","1961",50.1187448,"ʌ","θ","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1290","nothing","1961",66.82100539,"ʌ","θ","medial",0,1,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1291","nothing","2010",336.0752813,"ʌ","θ","medial",0,1,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1292","occupation","1970",25.6767303,"ɒ","k","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"1293","occupation","1970",25.6767303,"ei","ʃ","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1294","occupied","2018",144.3926694,"ɒ","k","medial",0,0,0,0,0,0,0,0,0,1,1,0,1,0,"spirantised"
"1295","ocean","2005",24.41261985,"ou","ʃ","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1296","October","1957",225.6796476,"ɒ","k","final",0,0,0,1,0,1,1,0,0,0,0,0,0,0,"unreleased"
"1297","offer","1975",150.6560726,"ɒ","f","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1298","offered","1952",308.753727,"ɒ","f","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1299","offered","1972",294.2190751,"ɒ","f","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1300","often","1957",22.86078613,"ɒ","f","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1301","often","1964",218.1295606,"ɒ","f","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1302","often","1970",135.7,"ɒ","f","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1303","often","1970",174,"ɒ","f","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1304","often","1988",299.9349536,"ɒ","f","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1305","often","2001",83.62133462,"ɒ","f","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1306","often","2002",189.5968299,"ɒ","f","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"1307","often","2005",248.9696421,"ɒ","f","medial",0,0,0,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1308","often","2010",278.3871514,"ɒ","f","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"1309","often","2015",109.2555709,"ɒ","f","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1310","open","1958",152.4727299,"ou","p","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1311","open","2001",182.0516684,"ou","p","medial",0,0,0,0,0,0,0,0,0,1,1,0,1,0,"spirantised"
"1312","opened","1957",226.7877016,"ou","p","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1313","opened","1983",113.5749894,"ou","p","medial",0,0,0,1,0,0,0,0,0,1,1,0,1,0,"spirantised"
"1314","opened","1988",127.1947363,"ou","p","medial",0,0,0,0,0,0,0,0,0,1,1,0,1,0,"spirantised"
"1315","opening","1958",6.17678646,"ou","p","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"1316","opera","1988",166.5583376,"ɒ","p","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"1317","operated","1983",85.67967878,"ɒ","p","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1318","operated","1983",85.67967878,"ei","t","medial",0,0,1,1,1,0,0,0,0,1,1,0,1,0,"spirantised"
"1319","operation","1994",40.71,"ɒ","p","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"1320","operation","1994",40.71,"ei","ʃ","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1321","opportunities","1961",247.1141243,"ɒ","p","medial",0,0,0,0,0,0,0,0,0,1,1,0,1,0,"spirantised"
"1322","opportunities","1983",110.4013029,"ɒ","p","medial",0,0,0,0,0,0,0,0,0,1,1,0,1,0,"spirantised"
"1323","opportunities","2002",150.68,"ɒ","p","medial",0,0,0,0,0,0,0,0,0,1,1,0,1,0,"spirantised"
"1324","opportunities","2002",248.9362785,"ɒ","p","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"1325","opportunity","1952",172.9113901,"ɒ","p","medial",0,0,0,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1326","opportunity","1972",245.2224528,"ɒ","p","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"1327","opportunity","1975",5.990443806,"ɒ","p","medial",0,0,1,1,0,0,1,0,0,0,0,0,0,0,"normal release"
"1328","opportunity","1994",64.75273143,"ɒ","p","medial",0,0,0,0,0,0,0,0,0,1,1,1,0,0,"spirantised"
"1329","organisation","1972",169.7320585,"ei","ʃ","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"1330","organisations","1975",48.2096658,"ei","ʃ","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1331","organisations","1995",147.1701828,"ei","ʃ","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1332","Ottawa","1957",234.7171432,"ɒ","t","medial",0,0,0,1,0,0,0,0,0,1,1,1,0,0,"spirantised"
"1333","out","1961",234.1156457,"au","t","final",0,0,1,1,0,0,0,1,1,0,0,0,0,0,"affricated"
"1334","out","1972",115.1643782,"au","t","final",0,0,1,1,0,0,0,0,0,1,1,0,1,0,"spirantised"
"1335","out","1983",4.31,"au","t","final",0,0,1,1,0,0,0,0,0,1,1,1,0,0,"spirantised"
"1336","out","2000",137.757111,"au","t","final",0,0,1,1,0,0,0,1,1,0,0,0,0,0,"affricated"
"1337","outback","1970",85.26273192,"æ","k","final",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1338","outback","1970",85.26273192,"au","t","final",0,0,1,1,0,1,1,0,0,0,0,0,0,0,"unreleased"
"1339","outrages","1972",84.41587188,"au","t","final",0,0,1,1,0,0,0,1,1,0,0,0,0,0,"affricated"
"1340","outrages","2001",59.8425677,"au","t","final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"1341","outside","1952",303.1020309,"au","t","final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"1342","outside","1988",288.3988492,"au","t","final",0,0,0,0,0,0,0,0,0,1,1,0,1,0,"spirantised"
"1343","outwards","1975",170.1758794,"au","t","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1344","outworn","1957",109.75,"au","t","final",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1345","overpopulation","1964",69.17624463,"ɒ","p","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"1346","overpopulation","1964",69.17624463,"ei","ʃ","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1347","ox","1988",284.7963778,"ɒ","k","final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"1348","pace","1958",254.2768122,"ei","s","final",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1349","Pacific","1958",102.398765,"ɪ","f","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1350","Pacific","1995",28.28825913,"ɪ","f","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1351","Pakistan","1958",99.8485694,"ɑ","k","medial",0,1,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1352","Pakistan","1970",188.7835338,"ɑ","k","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1353","Pakistan","2005",41.92086425,"ɑ","k","medial",0,0,0,0,0,0,0,0,0,1,1,0,1,0,"spirantised"
"1354","Papua","1983",236.1961402,"æ","p","medial",0,0,0,0,0,0,0,0,0,1,1,0,1,0,"spirantised"
"1355","paradoxes","2018",164.8268636,"ɒ","k","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"1356","parcels","1958",7.150320618,"ɑ","s","medial",0,1,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1357","parks","2010",183.3313376,"ɑ","k","final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"1358","part","1952",298.3827498,"ɑ","t","final",0,0,1,1,0,0,0,0,0,1,1,1,0,0,"spirantised"
"1359","part","1952",317.7406118,"ɑ","t","final",0,0,0,0,0,0,0,0,0,1,1,0,1,0,"spirantised"
"1360","part","1983",67.47787808,"ɑ","t","final",0,0,0,0,1,0,0,0,0,1,1,0,1,0,"spirantised"
"1361","part","1994",19.84689546,"ɑ","t","final",0,0,1,1,0,0,0,0,0,1,1,1,0,0,"spirantised"
"1362","part","1995",11.56693543,"ɑ","t","final",0,0,0,0,0,0,0,0,0,1,1,0,1,0,"spirantised"
"1363","part","1995",96.8231181,"ɑ","t","final",0,1,1,1,0,0,0,0,0,1,1,1,0,0,"spirantised"
"1364","part","2002",39.30904446,"ɑ","t","final",0,0,1,1,0,0,0,0,0,1,1,1,0,0,"spirantised"
"1365","part","2010",203.2698973,"ɑ","t","final",0,0,0,1,0,0,0,0,0,1,1,1,0,0,"spirantised"
"1366","part","2015",16.08977622,"ɑ","t","final",0,0,0,1,1,0,0,1,1,0,0,0,0,0,"affricated"
"1367","part","2018",160.9444584,"ɑ","t","final",0,1,1,1,0,0,0,0,0,1,1,1,0,0,"spirantised"
"1368","participate","2010",191.722474,"ɑ","t","initial",0,0,0,0,0,0,0,1,1,0,0,0,0,0,"affricated"
"1369","participate","2010",191.722474,"ei","t","final",0,0,0,0,0,0,0,0,0,1,1,1,0,0,"spirantised"
"1370","participate","2010",191.722474,"ɪ","s","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"1371","particular","1964",191.39,"ɪ","k","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1372","particular","1972",89.92852917,"ɪ","k","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1373","particular","1988",88.88789166,"ɪ","k","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"1374","particular","1988",225.5178911,"ɪ","k","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"1375","particular","2000",13.25176329,"ɪ","k","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"1376","particular","2015",189.7086933,"ɪ","k","medial",0,0,0,0,0,0,0,0,0,1,1,0,1,0,"spirantised"
"1377","particularly","1972",265.034135,"ɪ","k","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1378","parties","1958",196.2703593,"ɑ","t","medial",0,0,0,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1379","parties","1961",15.89799597,"ɑ","t","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1380","parties","2010",34.57989485,"ɑ","t","medial",0,0,1,1,0,0,0,0,0,1,1,1,0,0,"spirantised"
"1381","parts","1952",9.512301463,"ɑ","t","final",0,0,0,1,0,0,0,0,0,0,1,0,0,0,"normal release"
"1382","parts","1958",10.04975755,"ɑ","t","final",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1383","parts","1958",89.7740208,"ɑ","t","final",0,0,0,0,1,0,0,0,0,1,1,0,1,0,"spirantised"
"1384","parts","1958",157.0313894,"ɑ","t","final",0,0,0,0,1,0,0,0,0,1,1,0,1,0,"spirantised"
"1385","parts","1958",175.5778412,"ɑ","t","final",0,0,0,0,0,0,0,0,0,1,1,0,1,0,"spirantised"
"1386","parts","1958",227.7754722,"ɑ","t","final",0,0,0,0,1,0,0,0,0,0,0,0,0,0,"normal release"
"1387","parts","1961",116.6654899,"ɑ","t","final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"1388","parts","1970",126.9720746,"ɑ","t","final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"1389","parts","1983",267.3967044,"ɑ","t","final",0,0,0,0,1,0,0,0,0,1,1,0,1,0,"spirantised"
"1390","party","1988",129.778601,"ɑ","t","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"1391","party","1988",135.4328698,"ɑ","t","medial",0,0,1,1,0,0,0,0,0,1,1,1,0,0,"spirantised"
"1392","passed","2000",202.75,"ɑ","s","final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"1393","passed","2015",79.6046031,"ɑ","s","final",0,0,0,1,1,0,0,0,0,0,0,0,0,0,"normal release"
"1394","passerby","1988",305.2688548,"ɑ","s","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1395","past","1952",195.9785147,"ɑ","s","final",0,0,0,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1396","past","1961",195.3257627,"ɑ","s","final",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1397","past","1964",238.7376872,"ɑ","s","final",1,1,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1398","past","1988",1.119253805,"ɑ","s","final",0,0,1,1,1,0,0,0,0,0,0,0,0,0,"normal release"
"1399","past","1988",179.4016035,"ɑ","s","final",0,0,1,1,1,0,0,0,0,0,0,0,0,0,"normal release"
"1400","past","1994",26.93,"ɑ","s","final",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1401","past","2000",36.46234212,"ɑ","s","final",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1402","past","2001",165.9003103,"ɑ","s","final",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1403","past","2002",2.33599693,"ɑ","s","final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"1404","past","2002",131.96219,"ɑ","s","final",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1405","past","2010",169.1108825,"ɑ","s","final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"1406","past","2018",62.10887284,"ɑ","s","final",1,1,0,0,1,0,0,0,0,0,0,0,0,0,"normal release"
"1407","path","1970",47.19658617,"ɑ","θ","final",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1408","path","2010",159.4783386,"ɑ","θ","final",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1409","patience","1961",213.5961205,"ei","ʃ","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"1410","patience","1972",136.88813,"ei","ʃ","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1411","patience","1994",158.9946189,"ei","ʃ","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"1412","patient","1961",188.6145909,"ei","ʃ","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1413","patriarch","1994",87.20926524,"ɑ","k","final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"1414","patriarch","1994",87.20926524,"ei","t","medial",0,0,0,0,0,0,0,1,1,0,0,0,0,0,"affricated"
"1415","patriotic","1994",67.03,"æ","t","medial",0,0,0,0,0,0,0,1,1,0,0,0,0,0,"affricated"
"1416","patriotic","1994",67.03,"ɒ","t","medial",0,0,1,1,0,0,0,0,0,1,1,1,0,0,"spirantised"
"1417","pattern","1975",176.1581348,"æ","t","medial",1,1,1,1,0,1,1,0,0,0,0,0,0,0,"unreleased"
"1418","pattern","1983",246.8,"æ","t","medial",0,0,1,1,0,1,1,0,0,0,0,0,0,0,"unreleased"
"1419","peace","1952",271.3938712,"i","s","final",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1420","peace","1957",64.279142,"i","s","final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"1421","peace","1957",411.3017859,"i","s","final",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1422","peace","1961",60.37048283,"i","s","final",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1423","peace","1972",150.7993301,"i","s","final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"1424","peace","1972",289.4852856,"i","s","final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"1425","peace","1983",361.4258612,"i","s","final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"1426","peace","1994",99.93600145,"i","s","final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"1427","peace","1994",136.1726023,"i","s","final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"1428","peace","1994",194.6833697,"i","s","final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"1429","peace","1994",214.9536881,"i","s","final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"1430","peace","1994",251.2644811,"i","s","final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"1431","peace","1994",303.2210624,"i","s","final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"1432","peace","1995",53.84148047,"i","s","final",0,0,1,1,1,0,0,0,0,0,0,0,0,0,"normal release"
"1433","peace","1995",71.53750236,"i","s","final",0,0,0,0,1,0,0,0,0,0,0,0,0,0,"normal release"
"1434","peace","1995",75.09573675,"i","s","final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"1435","peace","1995",100.3698438,"i","s","final",0,0,0,1,1,0,0,0,0,0,0,0,0,0,"normal release"
"1436","peace","1995",105.0070032,"i","s","final",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1437","peace","1995",116.4861921,"i","s","final",0,0,0,0,1,0,0,0,0,0,0,0,0,0,"normal release"
"1438","peace","1995",130.7630329,"i","s","final",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1439","peace","1995",259.9549159,"i","s","final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"1440","peace","1995",276.0526458,"i","s","final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"1441","peace","1995",282.0119869,"i","s","final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"1442","peace","2000",244.0517735,"i","s","final",1,1,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"1443","peace","2005",273.767624,"i","s","final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"1444","peace","2005",285.4408457,"i","s","final",0,0,0,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1445","peace","2018",44.00892305,"i","s","final",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1446","peace","2018",291.062779,"i","s","final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"1447","peaceful","1972",50.11688094,"i","s","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1448","peaceful","2018",231.0587983,"i","s","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1449","peacefully","1957",206.2813122,"i","s","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"1450","people","1952",8.09,"i","p","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1451","people","1952",15.90245229,"i","p","medial",0,0,0,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1452","people","1957",82.34172992,"i","p","medial",0,0,1,1,0,0,0,0,0,1,1,0,1,0,"spirantised"
"1453","people","1957",103.4678982,"i","p","medial",0,0,1,1,0,0,0,0,0,1,1,0,1,0,"spirantised"
"1454","people","1957",242.7356584,"i","p","medial",0,0,0,0,0,0,0,0,0,1,1,0,1,0,"spirantised"
"1455","people","1957",267.4375026,"i","p","medial",0,1,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1456","people","1957",338.7967842,"i","p","medial",0,0,1,1,0,0,0,0,0,1,1,0,1,0,"spirantised"
"1457","people","1958",169.3905079,"i","p","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1458","people","1958",201.7801571,"i","p","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1459","people","1961",114.16486,"i","p","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1460","people","1961",151.1221924,"i","p","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1461","people","1961",226.2995491,"i","p","medial",0,0,1,1,0,0,0,0,0,1,1,0,1,0,"spirantised"
"1462","people","1964",3.880697369,"i","p","medial",0,0,1,1,0,0,0,0,0,1,1,1,0,0,"spirantised"
"1463","people","1964",78.19773755,"i","p","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1464","people","1964",265.5008295,"i","p","medial",0,1,1,1,0,0,0,0,0,1,1,0,1,0,"spirantised"
"1465","people","1964",273.5330942,"i","p","medial",0,0,1,1,0,0,0,1,1,0,0,0,0,0,"affricated"
"1466","people","1970",24.32598272,"i","p","medial",0,0,1,1,0,0,0,0,0,1,1,0,1,0,"spirantised"
"1467","people","1970",65.60199011,"i","p","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1468","people","1970",79.89562156,"i","p","medial",0,0,1,1,0,0,0,0,0,1,1,0,1,0,"spirantised"
"1469","people","1970",99.79811394,"i","p","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1470","people","1970",110.7822583,"i","p","medial",0,0,1,1,0,0,0,0,0,1,1,0,1,0,"spirantised"
"1471","people","1970",119.4731485,"i","p","medial",0,0,1,1,0,0,0,0,0,1,1,0,1,0,"spirantised"
"1472","people","1970",219.1858677,"i","p","medial",0,0,1,1,0,0,0,0,0,1,1,0,1,0,"spirantised"
"1473","people","1970",225.6775771,"i","p","medial",0,0,1,1,0,0,0,0,0,1,1,0,1,0,"spirantised"
"1474","people","1972",53.18973064,"i","p","medial",0,0,1,1,0,0,0,0,0,1,1,0,1,0,"spirantised"
"1475","people","1972",61.5202042,"i","p","medial",0,0,1,1,0,0,0,0,0,1,1,0,1,0,"spirantised"
"1476","people","1972",78.81599777,"i","p","medial",0,0,1,1,0,0,0,0,0,1,1,0,1,0,"spirantised"
"1477","people","1972",106.0668904,"i","p","medial",0,0,0,1,0,0,0,0,0,1,1,0,1,0,"spirantised"
"1478","people","1972",156.3375424,"i","p","medial",0,0,1,1,0,0,0,0,0,1,1,0,1,0,"spirantised"
"1479","people","1975",27.98309032,"i","p","medial",0,0,1,1,0,0,0,0,0,0,1,0,0,0,"normal release"
"1480","people","1975",68.77156907,"i","p","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"1481","people","1975",104.8174255,"i","p","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1482","people","1975",116.7431808,"i","p","medial",0,0,1,1,0,0,0,1,1,0,0,0,0,0,"affricated"
"1483","people","1975",198.9682487,"i","p","medial",0,0,1,1,0,0,0,0,0,0,1,0,0,0,"normal release"
"1484","people","1983",297.3583911,"i","p","medial",0,0,1,1,0,0,0,0,1,0,0,0,0,0,"normal release"
"1485","people","1994",130.1846054,"i","p","medial",0,0,0,0,0,0,0,0,0,1,1,1,0,0,"spirantised"
"1486","people","1994",211.6596993,"i","p","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1487","people","1994",231.5234315,"i","p","medial",0,0,1,1,0,0,0,0,0,1,1,0,0,1,"spirantised"
"1488","people","1994",285.1048659,"i","p","medial",0,0,1,1,0,0,0,0,0,1,1,1,0,0,"spirantised"
"1489","people","1995",111.2015808,"i","p","medial",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"normal release"
